,varimax_satisf,varimax_cog,varimax_er,CAPE42,SDQ,ESPAD,AUDIT,ocdband,dcgena,depband,eatband,spphband,ptsdband
perm_id_231,0.058323791705735435,-0.04583400587738838,-0.04927685557149965,0.007940953873859648,0.035009619237297944,0.0019152478688502224,0.020571855881655367,0.1421166842944641,0.01620156159718595,0.00981937513504926,0.1488466332279047,0.08502556345049693,0.019977096265583527
perm_id_232,0.027103248415084182,-0.03010752146470766,0.03381461665615978,0.05054921742955786,0.05603799173878985,0.05757840109537271,0.0365421761671194,0.1388589042053178,-0.009111644287424841,-0.040219553683167625,0.04988982022517363,0.06757148318960314,0.010137641000454752
perm_id_233,-0.023864693993769285,-0.01578772174724818,0.012381982824064825,-0.011420409882942628,0.08036609863215019,-0.03274245351754637,0.0878634375635842,0.028972815979411544,-0.023331043519556505,0.04295917723200796,-0.027211227420666916,0.0662602702874469,0.03720785695597772
perm_id_234,0.044134868174228015,-0.013019884530275564,-0.037495646298912395,0.04022493095817654,-0.06426307516132285,0.07816216820986156,-0.061203137115844,0.06465793686453915,0.04431697359043205,0.025457923686465295,0.108934590586145,0.029540712277845205,-0.008318234887073585
perm_id_235,0.028164337259292682,0.03429240533829217,-0.02536142583939871,-0.03274866807128132,-0.0407306329452583,0.151381111318218,0.03420480102051814,0.02897679104492897,0.06515599634395519,0.06978022873458424,-0.0022155330224701703,0.03922622612394567,0.051640068377587625
perm_id_236,-0.06062989148076,-0.08723584290378766,-0.03671137521155865,0.04789693161231261,0.036550788425216744,0.026173035648635677,0.00198850028368678,0.014583313691131788,0.0006020184850962283,0.02166963528654612,-0.04314456111228205,-0.003770002077133478,0.034605950551893486
perm_id_237,-0.000345695563744996,0.024287289759687188,0.056866791551087224,-0.014900943320324074,0.022978175320161956,0.014187699342036002,0.04394251168934619,-0.022061394983429614,0.035880849054281586,-0.04333336102163349,-0.061157282199614346,-0.009939889685100066,0.038655618516831296
perm_id_238,-0.03737002444288638,0.007898608743609176,-0.0519957140376823,0.062425576365132456,0.050374076927313244,-0.026176510666256595,0.1138012532250373,0.0175478173814516,0.0737751891950812,0.07490551292718936,-0.012934411076313646,-0.0206922385989427,-0.013853425317550584
perm_id_239,0.029466234201348883,-0.02149200085917187,-0.01993069956644592,0.04862915159146824,0.0384467617764519,0.0014895130251449983,-0.02438447142029337,0.011604519138938804,-0.013696672668358313,0.06222242145437287,-0.024747267481960242,0.008667663459337473,-0.004943134283805141
perm_id_240,-0.03371350074810042,-0.07697319125184869,-0.02019299807683132,0.06400627983680166,-0.015455402739888864,-0.01203374749748525,0.005514516061283849,-0.01341403407076756,0.0797927182549586,-0.04002195865901478,0.02092891252713779,0.03394841698252882,0.007408627058259271
perm_id_241,-0.03699881888515111,-0.03919296373357982,-0.018617907869292183,0.005637613498517158,0.015327748367919902,0.06507762729437369,0.01932572866852068,0.15870137008234136,-0.051673477778051854,-0.05043282897657802,0.06717121722472964,-0.04853608697068581,-0.016761102085576077
perm_id_242,0.02283167709952923,0.023063688566016285,-0.035502232503683055,-0.02104295472833612,-0.028899309765393396,0.028010931104061713,0.021305837361046055,-0.014823997457880449,0.05497033435346847,-0.007694881482499908,0.03761400438934005,-0.056260800544879856,0.020641173182509014
perm_id_243,-0.014055812348997205,0.0023183698511254425,0.050826795106158285,-0.00410777131328059,0.027845926642083203,0.06633776644475047,0.023198864879354523,0.026325427064245635,0.05261650124417265,0.03663368550699066,0.10518794719865984,-0.025799676967533085,0.047835899630175045
perm_id_244,-0.029831980818203555,0.029636139596204612,0.011715766648553541,0.016326314053770264,0.045895025655884554,0.009939854333704864,0.05956821705823917,0.025409837350707527,0.07482511137873891,-0.005999410190516799,0.005971391514303792,0.0018884135462002925,-0.04581369507325284
perm_id_245,0.0010382334090713139,0.030313709443314955,-0.03331771943022271,-0.030906780832968207,-0.029048186878388126,0.014397601665009157,0.03531019434015984,-0.010625959175644574,-0.03519447759876625,0.02070293904017831,0.047139611798215436,-0.003505836624546501,0.02232393622322745
perm_id_246,-0.0035045351115406023,0.019015769619694593,-0.04369723159576045,0.0573493537468521,0.0058277668235803635,-0.03617820163507972,0.08639617053752312,-0.02093478043846326,0.005963991705069059,0.1058620749978801,0.053130146771772364,0.06481347270136131,-0.020395535622360076
perm_id_247,0.06288504917545078,-0.055231772939277966,-0.056059694785554746,-0.030257616071385128,0.015095428892936807,0.039823201814735566,0.009414603207480504,0.04987018366295195,-0.033769586873416746,0.06211067801967172,0.02906080513647451,0.04310419026387965,0.0742179892158628
perm_id_248,0.051656705240438076,-0.06289925592885456,-0.03631846873748964,0.008116542848108515,-0.055368595415196065,0.007831610903938933,-0.039486193499428904,0.004937012883011948,0.012703482221920054,-0.03402502344165119,0.028617820627571244,0.041452250166272984,0.16977706473485743
perm_id_249,0.003987445856480339,-0.00044748585737750706,-0.028657919521389835,0.05354449457825168,-0.004692543966953342,-0.022430514860710085,-0.018287230669384726,0.005198971153722737,0.001122808475478016,-0.04777151488742166,0.041792042575905505,0.07645439655746475,0.05508303754671403
perm_id_250,-0.007593656465030847,-0.033583902935593504,-0.0015308147616003214,-0.027889440025562,0.02510397156373456,0.008222399325147211,-0.007713781920495539,-0.013390394561126376,-0.019685429452220148,-0.052258810467378264,0.026910772089295844,0.027037865330523915,-0.024891406062177174
perm_id_251,-0.0019325920163307257,-0.01463985601608278,0.07245397777141234,-0.01838805127243356,-0.010915286684092931,-0.014150305202221419,-0.01816058751098993,0.017566438146197502,-0.019448752421717896,-0.04346075532952367,0.058843533417277584,0.06593398832670992,-0.02829351455607253
perm_id_252,-0.02712342497440485,0.012392960004000766,-0.012392198888505058,0.033492723249473486,0.009833697623039782,0.06835101657878986,0.03734890327674899,0.003945540460255371,0.04723034534117812,-0.052887586016808305,0.09531486988116372,0.09749637003412726,0.014140116400281481
perm_id_253,-0.04991497014703423,0.04165056447923768,-0.01514835512110559,-0.03969813552474184,0.03467325295745204,0.056907503099832904,-0.0025320860962557874,0.04244471887349179,0.010157976693566455,-0.074666967716922,-0.0020059065579179866,-0.036875581673274656,-0.06572878532749422
perm_id_254,-0.050210774655668054,-0.053048275186447676,-0.01804467399642722,0.0470123477309745,0.044464480468637366,-0.02486325381438883,0.04236109420403082,-0.002275689964677978,0.01697806122804063,0.04660139167369107,-0.03093389787638308,0.053610032541157884,-0.03542190724018364
perm_id_255,-0.07312630739355237,0.013332240915286049,-0.006337407594128216,0.0016380523811268916,0.017915750261838333,0.011348295228592813,-0.01816188606155898,0.008941731535134823,0.07256130227041616,-0.0065390515306212645,0.04519402657087552,-0.05986293918237819,-0.0025412076714949224
perm_id_256,-0.042029196267525964,-0.0021697380972032724,-0.013073949810524151,-0.04934284265634129,0.021943877857230502,0.06029919161344344,0.05783479405701007,-0.022556552869966582,-0.03806998767579068,-0.01694949835249339,-0.043941827851088244,-0.012937351006707822,0.012069006529495658
perm_id_257,0.002497352444952332,-0.044021808593267535,-0.0551511634417916,0.03654680839551439,0.004416980573243347,0.013698101756046237,-0.031355366662522234,-0.008102751608510135,0.0033325408775318793,0.06851913158416069,-0.018001642505890383,0.10583270236269869,0.017097267756602353
perm_id_258,0.07026951380526665,-0.013082304867579166,-0.03278108171238467,-0.04571043078749942,0.06337941908522605,-0.002016273115256261,0.010548134987007544,0.02998185057665492,0.07472344433076283,0.06376189982690653,-0.01297512317558964,0.059882379237797954,0.002223879418435989
perm_id_259,-0.014322129472578708,0.03263518653831056,-0.06505071455785716,-0.018612630426015235,0.04280937861646532,0.05272848699980538,0.10951952595114443,-0.007053109067049479,-0.025164480250106334,-0.03816893513287604,0.017744601901483633,-0.008562804136198397,-0.010393666441388444
perm_id_260,-0.11054853508943666,-0.03234447692642376,0.0018369927638300753,-0.029820451515355895,-0.025242108588326786,-0.00823942682529892,0.05936807746685061,0.07002915095410563,0.05576393311943381,0.09423826769078465,-0.043931825616274164,0.04167986398907711,0.04754129750824512
perm_id_261,-0.05540369712328018,0.01620004910332782,-0.007581720240122057,0.005175305632511987,-0.10202789753248474,0.01886068642717132,-0.029897371271827355,-0.054175452505554784,0.1133354500431196,0.07148547038156351,0.004444951727901961,-0.03189995799971322,0.053422223194643584
perm_id_262,0.006774219670822734,-0.03621883443769836,-0.031012936052678287,0.045864287112534666,-0.05511281212830702,-0.025142635959260543,-0.03180975830842901,0.05370433835276745,0.043098685820989066,0.010551704465149182,-0.013816317016595242,0.06707263554755664,0.0394438123606707
perm_id_263,-0.08409448229229852,-0.01631945016667388,0.023845483761163733,0.023066814607176106,-0.025179187417442957,0.08931932567465561,0.027375398755134242,-0.04164062306694763,-0.0075859154985695966,0.08689000801076734,0.03309693144300926,0.007122048353547506,0.01657796508744893
perm_id_264,-0.0491345225996148,-0.009293240387252478,0.04039849406779417,-0.01573016339202088,-0.05373883233504267,0.02162649759846597,-0.082232045331524,0.0683836138319988,0.02762016931233501,0.08867040223651944,0.08370722933471622,0.006068059215993649,0.06799856753239776
perm_id_265,0.006224612748375064,-0.025528791519111544,-0.024921965859367897,0.07626766384329164,-0.009067746065697688,0.029694922954409533,0.00043087742368818857,-0.01652812642306865,0.06962409304122566,0.05436344262310928,0.023384882615900607,-0.036517283911945364,-0.016077394572360577
perm_id_266,0.03340183307335262,0.04749732599804383,0.005923740376993339,0.010002596673193025,0.011982956169996579,0.005181029259764204,0.027410489496516432,0.008014389735130781,0.11085581226370418,-0.03602784319182279,-0.07411036957950579,0.028016064713410692,0.06682901872764291
perm_id_267,0.033315437820498034,-0.015737495759667302,-0.06378940888183343,-0.0027074353475718994,-0.02391676161931105,0.036618572193151344,-0.026858450200990855,0.07268090517915565,-0.022473419808955678,0.08353449897475194,0.020696422835316485,0.17106916772023312,0.050119608360534605
perm_id_268,0.012408153422814495,-0.00906819274263277,0.014684959620076824,0.004927991537269234,-0.04277578973592818,0.03286216022476797,0.030572619896823795,0.0033344289436149396,0.03782503486974413,-0.030344483455821462,0.10089268822874103,0.03563925227960076,-0.005585764910912012
perm_id_269,0.07159028789830937,0.03203974592356229,-0.016741819611428236,-0.03834436917522017,-0.02635396846665655,0.07576325379125153,-0.017943751910041196,-0.005502420039591806,0.017256085958032186,0.034482127427802683,0.010084351148119048,0.0835785714138906,-0.003267799999702491
perm_id_270,-0.01672690562943652,0.03228099822714015,0.019585946030582984,0.06049569472650053,0.022100908077478425,0.10108564134734409,-0.0194768718288642,0.026773404889006425,0.03161850565767684,0.04855988239284401,0.038347013309877186,-0.016256279208117643,-0.022957178139303626
perm_id_271,0.06582444725867706,-0.07215313857696358,-0.015181845396033917,0.029220705276153083,0.03212988085165634,0.021800805356462814,-0.001815131294374018,0.008074951126895108,-0.024521009630335548,0.0002743962590765873,-0.04910219921417828,0.04278568782759276,-0.015045522221898045
perm_id_272,-0.04960449340644661,-0.04522979437463752,-0.08368126541270866,-0.07013844805617775,0.04596566139736621,0.06848851053084695,-0.04077173454544044,0.020847119610624135,-0.027816345492607284,0.08448211740859773,-0.07764582267691,-0.01244998562160938,0.010815490996232106
perm_id_273,-0.006881494531541994,-0.03498944844338191,-0.04819543430705597,0.01010440360506589,0.06513853268715046,0.003730883989103992,0.005179090808913212,0.05973952723189696,0.04570556142337485,-0.06499011163958045,0.03525423505235409,-0.07680939553527795,0.03661164344387095
perm_id_274,-0.05554878284480209,0.01813359595277619,0.003554958528528616,0.0037497421172073032,0.023997054310358912,-0.0024881158745330726,0.05495223425976724,0.07046392997343852,-0.014773087571928913,0.07244962096175514,0.07412500386725888,0.13136275174499434,0.07570361101072072
perm_id_275,0.04251365545170564,0.015838111142257222,0.034070364470354636,-0.06918010992037728,-0.024763092251776062,0.0654090656346434,-0.002443329553892386,0.009941501623799793,0.004780569240760354,0.0537508745778025,-0.00836772704347926,0.056560889005787034,0.044427732071986276
perm_id_276,-0.06221605231450425,-0.050451951568449956,-0.03577123747991438,0.048608440884830045,-0.025954114783882726,0.005643979350036551,0.005897864079686521,0.015859833546396373,0.008173722169546361,0.11324125906906184,-0.04000340525673471,0.028164016908702096,-0.042143181826019095
perm_id_277,-0.02420999096895667,-0.02278182657494335,-0.026884828888143322,0.013807681414268686,-0.01471404428118172,0.03589491596351401,0.003572826491421066,0.03238523242525342,0.06971294440852266,0.13740315964027364,0.037343932611209434,-0.004619251647793169,0.08608139358239623
perm_id_278,0.090678893122513,0.0027861566071134577,-0.0027646942212201917,0.00524980033557785,0.048821295555794154,0.033479799230466276,0.03000018622716989,0.014779065956023086,0.10763549665814717,0.0793845208957202,0.007789199169583838,0.09000154528263295,-0.0035995997530254946
perm_id_279,-0.04495314555685024,0.08499811563721173,-0.03517830422304455,0.0034557065263408505,0.04687294006445832,0.015667944915292113,-0.02481732498667629,0.02718439802877337,-0.0005632163046485067,0.04447183534590361,0.00824125514383357,-0.009230988088552204,0.060408190325815785
perm_id_280,-0.004098661493662808,0.049920057143677046,-0.07823751613666856,-0.00911110204680499,0.024148327943576634,0.06828270308484685,0.06326467665201266,0.03631802453760734,0.039992537887824156,-0.010638539410666182,0.027369779787005524,0.044735140413301386,0.008266682432684646
perm_id_281,-0.021528160232058426,-0.10725888104547228,0.07450702499396736,-0.0034593369741202766,-0.06592337500863654,0.012601860849216029,0.07411700768832442,0.10271540963545511,0.11616604271197073,-0.0028935382859822793,0.01997549849814563,0.08178891928420551,-0.01344567053118109
perm_id_282,0.0959318077484378,-0.0095219279179604,0.007061532414774762,-0.016892811903638293,0.01729620143445661,0.008240578138801958,-0.02650145669178601,0.011246381819177718,-0.028608304815456124,0.003791836271521627,-0.03611680483104168,-0.02092410066700699,0.11460414862818341
perm_id_283,0.03638628949868742,-0.0508872670848688,-0.02803864353633754,0.01293183461124452,0.04453255768464459,0.12312343080955393,0.022588095526346545,0.020042850652585972,0.030307341656437406,-0.017627760201250436,0.01631915748194125,0.044654644816994604,0.026384366084479634
perm_id_284,-0.0616100211049998,-0.04946595583765787,-0.03555963961989802,0.027409924009082886,-0.017330824099866807,0.028600435725490078,0.04225827218144106,-0.01105930020140412,0.011835847308709386,-0.025833828650785116,0.09103029621369363,0.0720540074893001,0.021816605343331266
perm_id_285,-0.03647626344943245,-0.047610785433175644,-0.0303284118043855,0.03972630453322073,0.023932890510084855,-0.041572393934197045,-0.0201874153934362,-0.01071935392097989,-0.01122127605320744,-0.010003608349124208,-0.02199316492236512,0.09759212888598189,0.16306915337980715
perm_id_286,-0.03329559161963141,-0.02994188668313259,0.02379957424843458,0.03475742981539686,0.016071373182097837,0.06603810876932341,0.02367361886525033,-0.04827711753470814,0.07177948929899888,-0.028292647448127775,0.06894801082784818,0.09936220703320936,0.029046846476550727
perm_id_287,-0.010566334225030173,0.0382850676476178,-0.048917287055451286,0.01936766461503934,0.05045338635738638,-0.019333847798332898,0.027697316175289855,-0.029934357682590996,0.049421131686729125,0.018503360447245185,0.01067722318973175,0.0077194044620052535,0.04957527504959657
perm_id_288,0.0903295459729468,0.0285244306987437,-0.06434773534820014,0.04440536363765317,-0.013177994125617801,0.026827444795018678,-0.06280046543650744,0.01438366198071117,0.23451706022234792,0.0456583045544636,0.0066116310130052,0.06518914572751557,0.005834901439255062
perm_id_289,-0.04665274489885399,-0.013640583891971475,0.00749042227630817,-0.030209455685491125,0.008626900899194339,0.02020812276857142,-0.020588996882037795,0.10122814407083253,-0.005560162861337664,0.12714681831676405,-0.040202949245013754,0.00821341256544623,0.0007097949525805096
perm_id_290,0.007279196385340232,-0.06460769253305193,0.02551076694122644,0.014014477392090134,0.007788525328878879,-0.009143678290101492,0.03132555695930982,-0.005190054050660592,0.09687201337077414,0.1158746762148957,0.01871730007981348,0.033234583799204846,-0.04483058205202434
perm_id_291,-0.04013865617933995,0.007409491928624278,-0.045785326465621765,-0.0017587119884085593,0.0002967510651309103,0.07474240911255002,-0.001113801385966431,0.09042579167547454,0.050287112740479326,0.12943541570868486,-0.04447088873008384,-0.0070374347217766935,-0.00758826661638555
perm_id_292,0.02161000242173665,0.04995653329013345,0.0008167984846801103,-0.007375215815256353,-0.01378933172584041,0.04102048424639838,0.0357146580700586,0.013502137223095649,0.08457032539679918,-0.07720988519861505,0.05271229707213632,0.08248584353482917,0.024902332447350916
perm_id_293,0.008008660535594549,-0.012178968066244989,0.02978683794079915,0.03352471445985328,-0.019916982706413223,0.03763485318049267,0.019083567583159076,0.11001522126234463,-0.00475114914639918,-0.034579581460100775,-0.04106169515025746,0.04920024536224051,-0.0018369292421435712
perm_id_294,0.02229914276832456,0.06008455679872593,-0.037692447101959875,0.09986772326608707,-0.03326417100010889,-0.02901908295227074,-0.015588727031735099,-0.010491657831334466,0.06334003205195338,0.07729311225526922,0.08374679307701588,0.03567335101361982,0.03891828335402577
perm_id_295,-0.10264661638628736,-0.01358719263598426,-0.024772067369409893,0.00441098765869159,-0.018204767079970693,-0.03512098955667575,-0.019711617301275432,0.02679560126475483,0.12630806017876284,-0.019785887702615527,-0.07970411015117823,0.000984271204511559,0.0739985693964387
perm_id_296,-0.010732857201038655,-0.048591447202480584,-0.05128506967583782,-0.0004699021749759676,0.0679779076894663,0.03629103461765851,0.05340604024060055,-0.029805855402157126,0.04331554308473846,0.10660514724890396,-0.03251061400972294,-0.009783184055307101,0.09128186207777994
perm_id_297,-0.035800145613587256,0.06458745163209759,-0.050224892890012994,0.011041475195745575,0.015083885183949965,0.040866002570617975,0.0634232545066841,0.03549493682178017,-0.020933666985214303,0.013924408226873292,-0.004181232786070791,0.00518959844171411,0.061160218542514654
perm_id_298,0.027114477011415467,-0.028606689709070585,0.031565862591313935,0.060438422462860464,0.05719719745540308,0.0008048028334877484,-0.05226665548490863,-0.00031901485029642263,0.08395507967979665,0.05213273810005461,-0.05323501612101831,0.016651503137377108,0.03733943156718878
perm_id_299,-0.07321658157500663,-0.08465219333772112,0.007176686304623049,-0.004229908093724792,0.012920277874970463,0.027623498897878167,0.0333983512403832,0.12618922767075033,-0.021339405631442047,0.05901008115393923,-0.0016270804832886582,0.03261363075150239,0.04183637714486884
perm_id_300,-0.0005510251824559359,-0.04647817506064006,-0.026300202007929298,-0.06566441174217788,-0.055733293539351254,0.026253016176628497,-0.024659070059695254,0.015131622071596067,0.10436731145321314,-0.04054526881977675,-0.0017955411099575913,-0.0153029599152628,0.07205070431580661
perm_id_301,-0.021792672467887853,0.06249347779512963,-6.382612389347712e-05,-0.030479048298360574,-0.03570540489289059,0.058495022686762696,-0.0003780374069899999,0.06070400440033502,0.008990430184949372,0.00978680079522836,0.06606425794156842,0.022453692745037186,0.06974239080091031
perm_id_302,0.007383334149217368,0.012152453214498296,-0.025322767823645655,0.09472216695926519,0.011014147389833015,0.029351090096268677,0.03640555794948595,0.08965668575140354,-0.013414172845791484,-0.005342639336654953,0.0019542570736910303,0.0060700725127373345,-0.003347891061346457
perm_id_303,-0.023801427866968396,-0.011536586577721771,0.01846343941103319,0.01829731065032613,0.10019887622814415,0.06757525298289731,0.04788323787524148,0.047116142987730016,0.04354265438577091,-0.04496761003512833,-0.006807258713608262,0.051257401030601085,0.03430106825043865
perm_id_304,-0.03608511990115232,-0.008907571210229873,-0.036966068990651364,-0.0003423908079225874,0.07405913872022957,0.05329517574506846,-0.01815881319051204,0.0033196495004173335,0.008941003844951336,0.07547023727538331,-0.01388911193628596,0.11390871051967318,0.05666900063060214
perm_id_305,0.02357395582264911,-0.02846772480891016,-0.05858056214233127,-0.01719753981604907,0.03460450513491899,-0.036937439186543755,-0.0356413663577061,-0.04551973278255995,0.07781442264302671,0.05282942259278089,0.06671235983339746,-0.029849297142903103,0.011719070285425284
perm_id_306,0.014122494295281798,-0.03732317704173648,-0.004546191764637664,0.022755035463855496,0.029006182366860124,0.16867959785983663,-0.02352436086636404,-0.04834052897356931,-0.009018603500201118,-0.015779166469058265,-0.008995200209314361,0.0634136762951171,0.011226862864438452
perm_id_307,0.00014017279367251309,0.012284432874639097,-0.05482231483843259,0.02676027614593646,-0.06591546240646542,0.004279719645116521,0.05406718056224891,-0.005026562647738772,0.08068642285587481,0.011758103164222196,0.053305840498744254,-0.021547539674398514,0.10217832550231665
perm_id_308,-0.042410827180206806,-0.007512653576771197,-0.005829604905446164,0.09927777076934721,0.012818185881719889,0.0448671962405378,0.0293074822421818,0.0621529959257394,0.0758183515588079,0.0018498539577707141,0.005089635249507767,0.08680844895354935,-0.03768563199369338
perm_id_309,-0.008024364160085715,0.04348245513890102,-0.04968290505030958,0.07813615162989736,0.0055106599354403,-0.016487063722604015,-0.002336335333096056,-0.026229716814711625,-0.023554759300775913,0.13891219231001659,0.09407865772683784,0.04498706974518077,0.028084800155662608
perm_id_310,0.08322082582080113,-0.09921175348269563,-0.00964869519631492,0.0068686877904327774,-0.02259219427694564,0.06844964531745944,0.05313335691983594,0.01072845625554333,0.010424854185009205,0.005646528772582107,0.11645897484649655,0.16798232700999072,-0.025360342743440335
perm_id_311,-0.06562175012974188,-0.0005671194356006755,0.0013721222535381854,0.0517640600970499,0.012663897967624954,0.012035138979171623,-0.03678716555283864,0.007074512469121922,0.0053503719500402995,0.056879833553994605,-0.05069005585176556,-0.0545712520729151,0.011896083673392833
perm_id_312,-0.06365728631438675,0.007193036363101219,-0.022077339929509464,-0.027523037182443477,-0.0033627393264730023,0.06457163273753862,0.012061015339577662,0.0021346029312735416,0.029806062152292808,0.10043125698316234,0.027382341110494788,0.03903380572082601,-0.011508001301502608
perm_id_313,0.0030696403722771676,-0.009131433225742051,-0.033601368285825474,0.08955394765064945,-0.018493026367947484,0.010521568034267206,0.053755198084480274,-0.003667613729841183,0.08822865060473764,0.033282473012593405,0.12217432229302624,0.05886851041776627,0.04070455374148088
perm_id_314,-0.009296380566190964,-0.029003865484865495,-0.020551921983975027,0.019323358402315877,0.014319286736853582,-0.01097986785654943,-0.01716301201049385,0.01606764614121141,0.0261887321216053,0.1796471582248754,0.05132497184554377,0.001053246207949497,-0.01672820197236396
perm_id_315,0.065423202750539,0.026602813548826185,0.030616957654742087,0.04583533259595403,-0.013537964144857667,0.05845466577772692,-0.04997617444100875,-0.02583726569836772,0.007182368486326458,-0.0002633306265285857,0.01718795179150705,-0.010704682502050733,0.0272399337616035
perm_id_316,-0.03203073869736725,0.03768895461488713,0.05909300018300569,-0.04465485773450701,0.05831239259367611,-0.03484802808200624,0.02281160177174186,0.041424262955152905,0.12908340238471605,0.07622989249342006,0.05645957079508165,0.08685957382573176,0.07444317329284078
perm_id_317,0.027534429139178435,-0.022071012899041186,0.018824379808930567,0.06340694543640063,0.019941687200311805,-0.003986561893487711,0.01496284555388822,-0.029459648382035804,-0.029021601165900128,0.12325212595108259,-0.0044726438365787595,0.07609890578561215,0.09960416286914928
perm_id_318,0.0433724434302736,-0.05395919136295559,-0.0030162961019301383,-0.004885554802538969,-0.027218854889199708,0.009220465357348126,0.0008002877151186412,0.04543943992890785,0.0011798565471802885,-0.00414395100012261,0.03521555057088253,0.004034143223036688,0.017380159783296534
perm_id_319,-0.03214907863440702,0.06652803127096395,-0.006570349172111296,-0.023144128059897583,0.006086721240062288,0.002084727737027901,0.017510715095184915,0.009537486335332962,-0.01835636938171726,0.04585869216447654,0.10098306410830503,0.07040385279768395,-0.007036732262934569
perm_id_320,-0.03890436510827842,-0.019769157681265435,-0.04359072771256838,-0.0037422016871066755,0.036237307304056894,0.0366998042647168,-0.048489444105531194,-0.04250171839243953,-0.003711512795757836,0.05883483965307588,-0.010119251427891945,-0.014256054312289863,-0.026174703202356542
perm_id_321,0.04021679208425157,-0.02304599102979417,0.004977992622833255,-0.027893988999157546,-0.004449251973512273,0.07174448445274179,-0.007089472030468084,-0.04114988411319702,0.033577003867128606,0.06022351786290683,0.035232650084946235,0.03176761110577473,0.05989397669785781
perm_id_322,-0.00037460506876427256,-0.07033761286251984,-0.000982996630111876,0.017060035632644546,0.021930299288850003,0.02342719899010089,0.013542026037634911,0.0067119804975503405,0.041518507351993736,-0.0329464083925,0.07650156166175061,0.0642761044806396,0.04869881394266858
perm_id_323,0.01834881268203632,-0.04411774753325725,-0.04732647873349794,0.019417778724159267,0.03711479705492485,0.005774699702370681,-0.03218566032320268,-0.0206830673570571,-0.0014700330218055267,0.1187766047985538,-0.029949104868216708,-0.02662884952948876,0.062130220538009345
perm_id_324,-0.019122736792529953,-0.00989833249977638,-0.034047628710104895,-0.006317808706665491,0.025097138612113115,0.06343258516741514,0.05483605821042748,-0.04378816281582806,0.0496119169747142,0.007596338333999212,0.043224926743771395,0.053974650047973534,-0.09016290660715852
perm_id_325,-0.00787238646611561,0.033570323084911646,0.013428044171248274,0.012587670340864405,-0.028482052633800742,0.03293956885411245,-0.019588279732538776,-0.002264428787538731,-0.016819971988065396,0.042284754105309,0.081034716150898,-0.012650630278272037,-0.01081417976990716
perm_id_326,-0.02886686935768095,0.05105993992755172,0.008010353321967277,-0.013313638898763993,-0.03869552049550487,0.026171162227112646,0.04203083345906554,0.04581904423102647,0.0945940460406257,0.010254071535243138,-0.011481412995016859,-0.011402776524339794,0.03311532145912573
perm_id_327,0.026507696117320827,0.041029698382648104,-0.050412647709728274,0.010597082500574215,0.025471652021790154,0.014382802837385128,0.06235244020934214,0.014501020085704485,0.030643033054624243,-0.00416542179856854,-0.016472900690456843,0.0008050080316070529,0.02158183155941581
perm_id_328,-0.03826433386259625,-0.051436585331994626,-0.01762125041060316,0.04421902540662851,0.02262837572051932,-0.030259060499217588,0.07399093479655272,0.05273219317069788,0.022955984590463357,-0.045790694747320636,0.09556405371932937,-0.0396989125019958,0.05801737032192027
perm_id_329,-0.02048677119089397,-0.06521074201153512,-0.026217375609617847,0.013692442566053361,0.01657576715790578,0.1008982954609705,0.0024364383294050314,0.0029004393919766776,-0.02453454252223346,0.009887362965380214,-0.06622946180669094,0.05379796233646192,0.022310312399075022
perm_id_330,-0.11375408204623617,0.005505021916835771,-0.02460727772664414,0.019222863353378035,-0.07742918707813694,0.07612933183672736,0.08170918704160461,0.006017120802990887,0.07703776430633182,0.12758611871632217,0.07259908448610383,0.020062938280078116,0.04235584237628851
perm_id_331,0.030145898773330987,0.022603357444904416,-0.03380504923084556,0.030229129390767835,-0.06253630197092942,-0.009230878871794378,-0.010145448471590459,-0.005201830873383948,0.0890148361123004,-0.03268190332357469,0.07884554377718658,0.05998344356331867,-0.0037910918724528234
perm_id_332,0.001059961683921145,-0.03698270026664928,0.04921106378133406,-0.011926730390615224,0.024850894682145058,-0.008864002551403644,0.08471240557128783,-0.053352146582531616,0.004824233368439588,0.02159670836483607,0.06286050972792369,0.04690673033336842,0.033285868023940936
perm_id_333,0.02247526084882057,0.02114607023971932,0.04850213856584617,0.07478547704592266,0.016173225490190055,-0.002463374499724174,-0.0057776060523290936,0.019281306237965676,-0.014657198614538352,0.009133114435711352,-0.05594786909883858,0.02323819724462521,0.049766709717660104
perm_id_334,-0.008983912791465752,-0.002787743053183173,0.012104454310139918,-0.02267086013574868,0.020237564554988298,-0.02820056063888177,-0.04085705400037281,0.030030632841078257,0.08464378950807107,0.004101882607286081,0.07472899729035958,-0.011963534634104711,-0.031027574303397722
perm_id_335,-0.08023888878295875,-0.04968232770493154,-0.025322848216772016,0.0011449845182760867,-0.007040283772983937,0.0027833913813132822,-0.054505508917473786,-0.02175040033838857,0.08189183044907182,0.01984593673500909,-0.005531092567097555,0.10610194735577522,-0.016923429062220996
perm_id_336,-0.05166425527870802,0.02889066256710425,0.014792087196462272,0.08898968064655498,0.03304393551691245,0.06617620453472454,0.09572841835580186,-0.05232261371408038,-0.012984008199224314,-0.022931880610374118,0.02057312369705906,0.04255160024495574,0.07442101162303316
perm_id_337,0.0403415918320136,0.014173574011583036,0.032573593399119874,0.03461806221930342,0.028114034589349635,0.025011776005226232,-0.09393314583063307,0.033582879633076504,0.03936666440786228,0.12155539767536387,0.07384654094868212,0.04080254255526551,-0.003676499020929469
