,corr,exp,surid
696,-0.07662434584119339,Breakspear,348
697,0.06871750690354791,Brainsmash,348
698,0.09469335590793079,Breakspear,349
699,-0.03703737898591206,Brainsmash,349
700,0.3001418486933538,Breakspear,350
701,0.15716887915818792,Brainsmash,350
702,-0.042261547735682026,Breakspear,351
703,0.0007846177640489571,Brainsmash,351
704,-0.12395908589272744,Breakspear,352
705,0.08684423878651117,Brainsmash,352
706,0.04314564480943167,Breakspear,353
707,0.012675094485096402,Brainsmash,353
708,-0.016800891612220252,Breakspear,354
709,0.057209948800711424,Brainsmash,354
710,0.02633309950392386,Breakspear,355
711,0.007947277663628408,Brainsmash,355
712,-0.040193103239303314,Breakspear,356
713,-0.0036881744514829654,Brainsmash,356
714,0.09109440705554803,Breakspear,357
715,0.032289480395949234,Brainsmash,357
716,0.026790001904694417,Breakspear,358
717,0.004631144545322481,Brainsmash,358
718,-0.19286069191754435,Breakspear,359
719,-0.06607260437956769,Brainsmash,359
720,0.06734572446307116,Breakspear,360
721,0.009757198818732818,Brainsmash,360
722,0.02343386330892068,Breakspear,361
723,-0.009596094254893947,Brainsmash,361
724,-0.21139330480742238,Breakspear,362
725,0.08858628074951662,Brainsmash,362
726,0.14707629464649655,Breakspear,363
727,-0.011964398784047592,Brainsmash,363
728,0.05855927253510528,Breakspear,364
729,0.07590479348347551,Brainsmash,364
730,-0.05259829794187912,Breakspear,365
731,-0.021957300268069933,Brainsmash,365
732,0.015061551959366027,Breakspear,366
733,-0.0778942277173322,Brainsmash,366
734,0.2290692032901679,Breakspear,367
735,-0.05253758910801192,Brainsmash,367
736,-0.10943333353335587,Breakspear,368
737,0.026940200475961417,Brainsmash,368
738,-0.13046473450235532,Breakspear,369
739,0.05178336998690752,Brainsmash,369
740,-0.21790933581515842,Breakspear,370
741,0.08455195175606542,Brainsmash,370
742,-0.05784871414266691,Breakspear,371
743,-0.059544444751351254,Brainsmash,371
744,-0.0021419377637450832,Breakspear,372
745,-0.04367608746642389,Brainsmash,372
746,-0.055605401294838264,Breakspear,373
747,0.043808177823435865,Brainsmash,373
748,-0.09959957394479811,Breakspear,374
749,0.002328373751474909,Brainsmash,374
750,-0.08710058129369332,Breakspear,375
751,0.017319635165111626,Brainsmash,375
752,-0.14581643254247742,Breakspear,376
753,0.037259087169678,Brainsmash,376
754,-0.01610435878600312,Breakspear,377
755,-0.0694893079398985,Brainsmash,377
756,0.035213832072445175,Breakspear,378
757,-0.01859452440809943,Brainsmash,378
758,-0.15194743000966832,Breakspear,379
759,0.013872408017114462,Brainsmash,379
760,0.04177731342653807,Breakspear,380
761,0.06862154678021803,Brainsmash,380
762,-0.14997060452731248,Breakspear,381
763,0.18782008091517094,Brainsmash,381
764,-0.15651135484501888,Breakspear,382
765,0.07204185845981467,Brainsmash,382
766,-0.0002555705739326725,Breakspear,383
767,0.05400874182027268,Brainsmash,383
768,-0.005758485735291442,Breakspear,384
769,0.025191499904275716,Brainsmash,384
770,-0.13029984545321316,Breakspear,385
771,-0.0007116693535819031,Brainsmash,385
772,-0.0693267115587526,Breakspear,386
773,-0.0436730212559102,Brainsmash,386
774,-0.13577869074691523,Breakspear,387
775,0.1152843391977601,Brainsmash,387
776,-0.12397017228396998,Breakspear,388
777,-0.007327445580872888,Brainsmash,388
778,-0.09418816364742227,Breakspear,389
779,0.01932518901321454,Brainsmash,389
780,-0.03699865277691349,Breakspear,390
781,-0.05715033780863254,Brainsmash,390
782,-0.0710656814500074,Breakspear,391
783,-0.038100070357958496,Brainsmash,391
784,0.09201791268986195,Breakspear,392
785,-0.011183134806205992,Brainsmash,392
786,-0.1326080545726799,Breakspear,393
787,0.0835632301798722,Brainsmash,393
788,0.280525967105561,Breakspear,394
789,-0.03147658988514407,Brainsmash,394
790,-0.13417384031222515,Breakspear,395
791,-0.07558121982191965,Brainsmash,395
792,0.08541640636573007,Breakspear,396
793,-0.01931891042411207,Brainsmash,396
794,-0.11722632950412508,Breakspear,397
795,-0.10031610815714508,Brainsmash,397
796,-0.1476060392256225,Breakspear,398
797,-0.017380075528413072,Brainsmash,398
798,-0.06688607190761724,Breakspear,399
799,0.07774036366379646,Brainsmash,399
800,-0.08532795042549073,Breakspear,400
801,0.027769186482821017,Brainsmash,400
802,-0.16908987900512357,Breakspear,401
803,-0.017253754175790687,Brainsmash,401
804,-0.03460058698625839,Breakspear,402
805,-0.09626959520170981,Brainsmash,402
806,0.047987804448053194,Breakspear,403
807,-0.004109533190338589,Brainsmash,403
808,-0.07003932814532489,Breakspear,404
809,0.07007920971950628,Brainsmash,404
810,0.550044546457778,Breakspear,405
811,-0.05024319389044599,Brainsmash,405
812,-0.1256348824533841,Breakspear,406
813,-0.10686072368788783,Brainsmash,406
814,-0.168786432508082,Breakspear,407
815,-0.05315248248794524,Brainsmash,407
816,-0.024091302903455177,Breakspear,408
817,-0.060318401876437035,Brainsmash,408
818,-0.22563955725600132,Breakspear,409
819,-0.04290190182913184,Brainsmash,409
820,-0.21987916700428556,Breakspear,410
821,0.008856550008127503,Brainsmash,410
822,0.32807901412054646,Breakspear,411
823,0.050072287715756586,Brainsmash,411
824,-0.19180089288662638,Breakspear,412
825,-0.1519664483644079,Brainsmash,412
826,-0.08181859951312462,Breakspear,413
827,-0.07607811925551804,Brainsmash,413
828,-0.1354995455486857,Breakspear,414
829,0.01370229067525106,Brainsmash,414
830,0.02814938571062888,Breakspear,415
831,-0.009947041345256915,Brainsmash,415
832,-0.044861745336212816,Breakspear,416
833,0.052002479379030075,Brainsmash,416
834,-0.009396358001716565,Breakspear,417
835,0.020163679011725652,Brainsmash,417
836,-0.13837298197253906,Breakspear,418
837,0.1470271927959212,Brainsmash,418
838,0.037851730970823186,Breakspear,419
839,-0.07283069907349615,Brainsmash,419
840,0.35170463374758926,Breakspear,420
841,0.07943905401328763,Brainsmash,420
842,0.3092156378295197,Breakspear,421
843,-0.08621376907412596,Brainsmash,421
844,-0.12302444354487327,Breakspear,422
845,0.09188199812518438,Brainsmash,422
846,-0.20436893991849542,Breakspear,423
847,-0.08357560695746923,Brainsmash,423
848,-0.03824443790198006,Breakspear,424
849,-0.05176118214706378,Brainsmash,424
850,0.15399735938763096,Breakspear,425
851,0.018444015235368122,Brainsmash,425
852,-0.07787121518748705,Breakspear,426
853,-0.13093971279062055,Brainsmash,426
854,-0.1953699614450878,Breakspear,427
855,0.046883908681434494,Brainsmash,427
856,-0.009050152847049638,Breakspear,428
857,-0.04416071406606584,Brainsmash,428
858,-0.14345755137876068,Breakspear,429
859,-0.030773225310199694,Brainsmash,429
860,0.29467482337178647,Breakspear,430
861,-0.0070777555842622,Brainsmash,430
862,-0.12442435175862564,Breakspear,431
863,-0.043324520035803366,Brainsmash,431
864,-0.14481084225898397,Breakspear,432
865,-0.15717219683150038,Brainsmash,432
866,-0.03127806033598918,Breakspear,433
867,0.028280521560631055,Brainsmash,433
868,-0.15781946604677133,Breakspear,434
869,-0.10817451643120113,Brainsmash,434
870,0.08847364080212063,Breakspear,435
871,0.12767216988600105,Brainsmash,435
872,0.034385730389513536,Breakspear,436
873,0.03031671699351569,Brainsmash,436
874,-0.1679569847767775,Breakspear,437
875,0.022397104329136427,Brainsmash,437
876,0.43051427149313726,Breakspear,438
877,-0.058169631737361345,Brainsmash,438
878,0.04099667382272074,Breakspear,439
879,0.11481553984635988,Brainsmash,439
880,-0.18134882585480783,Breakspear,440
881,0.006458621244429971,Brainsmash,440
882,0.06365267302772776,Breakspear,441
883,-0.1362301882498459,Brainsmash,441
884,-0.12597875037830208,Breakspear,442
885,-0.08515905195739086,Brainsmash,442
886,-0.14752040624822216,Breakspear,443
887,0.014952255320661913,Brainsmash,443
888,-0.14415854433995812,Breakspear,444
889,0.09126882943874605,Brainsmash,444
890,-0.06859863265061314,Breakspear,445
891,0.05323524738766804,Brainsmash,445
892,-0.152024069111295,Breakspear,446
893,-0.08321678428561208,Brainsmash,446
894,-0.08932106820770053,Breakspear,447
895,0.011516999920867186,Brainsmash,447
896,-0.09139449067468314,Breakspear,448
897,0.005136001906076021,Brainsmash,448
898,-0.038742837024338256,Breakspear,449
899,-0.09765908010845942,Brainsmash,449
900,-0.029345767912011926,Breakspear,450
901,0.08759825622058538,Brainsmash,450
902,0.5161640691876196,Breakspear,451
903,-0.030640313177035205,Brainsmash,451
904,-0.10642335105397113,Breakspear,452
905,-0.0008553169240043293,Brainsmash,452
906,0.04783949892419842,Breakspear,453
907,0.09809549757781758,Brainsmash,453
908,-0.16000775674868406,Breakspear,454
909,-0.0921545425710107,Brainsmash,454
910,0.31496247089115803,Breakspear,455
911,0.10987375961602168,Brainsmash,455
912,-0.1035614236006127,Breakspear,456
913,0.003330327673221577,Brainsmash,456
914,0.0007104899958135127,Breakspear,457
915,0.14085186259646548,Brainsmash,457
916,-0.17672791028428617,Breakspear,458
917,0.04825853260370073,Brainsmash,458
918,-0.12027410636788718,Breakspear,459
919,-0.03598212789406152,Brainsmash,459
920,0.020821272775716874,Breakspear,460
921,0.004088296476724816,Brainsmash,460
922,-0.11302656269347607,Breakspear,461
923,0.1359697103459293,Brainsmash,461
924,-0.04587284189789545,Breakspear,462
925,0.006306615100515116,Brainsmash,462
926,-0.09118953846822876,Breakspear,463
927,0.034727023650179864,Brainsmash,463
928,0.24951991113063612,Breakspear,464
929,0.15457007629675526,Brainsmash,464
930,-0.12003461207479527,Breakspear,465
931,-0.07234801843855088,Brainsmash,465
932,-0.14126767615753094,Breakspear,466
933,0.029688319105841538,Brainsmash,466
934,-0.2126337061784675,Breakspear,467
935,0.09189127033187075,Brainsmash,467
936,0.009921632710328771,Breakspear,468
937,0.07652389160996924,Brainsmash,468
938,-0.06562088512261499,Breakspear,469
939,-0.01023849560785973,Brainsmash,469
940,-0.21610010896904513,Breakspear,470
941,-0.0056464902899522485,Brainsmash,470
942,0.12709625339790986,Breakspear,471
943,0.05042600047522332,Brainsmash,471
944,0.057173622170035625,Breakspear,472
945,-0.11953738463012628,Brainsmash,472
946,-0.20537826975160026,Breakspear,473
947,0.106501730452026,Brainsmash,473
948,-0.17587963110584104,Breakspear,474
949,0.14605452650471393,Brainsmash,474
950,-0.031393546463091754,Breakspear,475
951,-0.022085715456383315,Brainsmash,475
952,-0.1362834356780791,Breakspear,476
953,-0.08357454613135273,Brainsmash,476
954,0.08267791184259346,Breakspear,477
955,-0.015209942773602181,Brainsmash,477
956,-0.16687199401835515,Breakspear,478
957,-0.05728898497112107,Brainsmash,478
958,0.1819535582465361,Breakspear,479
959,-0.03393648000874357,Brainsmash,479
960,-0.12062244887699454,Breakspear,480
961,-0.07272507110842286,Brainsmash,480
962,-0.06432265631391006,Breakspear,481
963,-0.09259078916296502,Brainsmash,481
964,0.22048644154903244,Breakspear,482
965,0.19538888751267527,Brainsmash,482
966,0.08083526851063393,Breakspear,483
967,-0.07058319232599053,Brainsmash,483
968,0.029984822130074675,Breakspear,484
969,0.041062904193727066,Brainsmash,484
970,-0.10019254177047174,Breakspear,485
971,0.03472540924300728,Brainsmash,485
972,-0.09366633717587594,Breakspear,486
973,0.1259621968675289,Brainsmash,486
974,-0.10182743459830397,Breakspear,487
975,0.14541183082727363,Brainsmash,487
976,0.0023587738390647645,Breakspear,488
977,-0.025951847396664954,Brainsmash,488
978,0.040738916066880716,Breakspear,489
979,-0.03271760087304356,Brainsmash,489
980,-0.0036559307607200637,Breakspear,490
981,0.025900699714744582,Brainsmash,490
982,-0.012271741114120278,Breakspear,491
983,-0.0022483869142455493,Brainsmash,491
984,0.10577825956249844,Breakspear,492
985,-0.04642641763298662,Brainsmash,492
986,0.2791420597958439,Breakspear,493
987,-0.03360055434741352,Brainsmash,493
988,-0.0749879734351367,Breakspear,494
989,-0.06507931154346874,Brainsmash,494
990,-0.20561965821257502,Breakspear,495
991,-0.15629565333681686,Brainsmash,495
992,0.12467044867571382,Breakspear,496
993,-0.016266977443213756,Brainsmash,496
994,-0.12585227161824142,Breakspear,497
995,0.06462192992348417,Brainsmash,497
996,-0.1560997414429644,Breakspear,498
997,0.02445464734562256,Brainsmash,498
998,-0.07227173642154443,Breakspear,499
999,0.06419326053055449,Brainsmash,499
1000,-0.16719172265312288,Breakspear,500
1001,-0.027397174523471762,Brainsmash,500
1002,-0.0999779681381189,Breakspear,501
1003,-0.02502723102591352,Brainsmash,501
1004,0.2803614875609238,Breakspear,502
1005,-0.13637649950329533,Brainsmash,502
1006,-0.006058108919438723,Breakspear,503
1007,-0.09070816513194524,Brainsmash,503
1008,0.22028237228516673,Breakspear,504
1009,0.1215270212069918,Brainsmash,504
1010,-0.02718548635546169,Breakspear,505
1011,0.051561150636475775,Brainsmash,505
1012,0.0006079483453124367,Breakspear,506
1013,0.0337554614402738,Brainsmash,506
1014,-0.014306382162717016,Breakspear,507
1015,-0.03940350616067776,Brainsmash,507
1016,0.08536903550121773,Breakspear,508
1017,-0.03161304232208074,Brainsmash,508
1018,0.08587754203345478,Breakspear,509
1019,0.08575903094592444,Brainsmash,509
1020,-0.15130355788193817,Breakspear,510
1021,0.04254553385574053,Brainsmash,510
1022,0.06167815943983862,Breakspear,511
1023,0.0032485131541042946,Brainsmash,511
1024,0.2517744917205653,Breakspear,512
1025,0.07117042238924119,Brainsmash,512
1026,-0.14262733923097334,Breakspear,513
1027,-0.025564794409852865,Brainsmash,513
1028,-0.14713759148695674,Breakspear,514
1029,-0.03523557955787542,Brainsmash,514
1030,-0.15041210814060724,Breakspear,515
1031,0.07177235746372355,Brainsmash,515
1032,0.19285002194817835,Breakspear,516
1033,-0.09569148044967542,Brainsmash,516
1034,-0.17176291932595458,Breakspear,517
1035,0.016396908573830235,Brainsmash,517
1036,-0.14010641318513042,Breakspear,518
1037,0.05398500454034325,Brainsmash,518
1038,0.019357686883142728,Breakspear,519
1039,-0.1629895853980498,Brainsmash,519
1040,-0.10678272739161837,Breakspear,520
1041,-0.08859710596922489,Brainsmash,520
1042,0.44817770479759095,Breakspear,521
1043,0.023841554927321727,Brainsmash,521
1044,-0.013328197768754994,Breakspear,522
1045,-0.013893703484024324,Brainsmash,522
1046,0.5349749793545039,Breakspear,523
1047,0.04318874498351828,Brainsmash,523
1048,0.15679216239984958,Breakspear,524
1049,-0.04346673408043217,Brainsmash,524
1050,0.39270508567912754,Breakspear,525
1051,0.05991729095554933,Brainsmash,525
1052,-0.18832385978402386,Breakspear,526
1053,-0.0026596635459006208,Brainsmash,526
1054,-0.09494784391849125,Breakspear,527
1055,0.08064999804211029,Brainsmash,527
1056,0.13537666395757716,Breakspear,528
1057,0.08860881025496552,Brainsmash,528
1058,0.01235390083738972,Breakspear,529
1059,0.019607489942871797,Brainsmash,529
1060,-0.10085708344690109,Breakspear,530
1061,0.17064798689659696,Brainsmash,530
1062,-0.00468186821438943,Breakspear,531
1063,0.025275537780442704,Brainsmash,531
1064,-0.14888682910066603,Breakspear,532
1065,-0.05690272214640542,Brainsmash,532
1066,0.28308594683168153,Breakspear,533
1067,0.02829822606471082,Brainsmash,533
1068,-0.034051031565827575,Breakspear,534
1069,-0.06570546158928735,Brainsmash,534
1070,-0.11878603506642382,Breakspear,535
1071,-0.122186697764052,Brainsmash,535
1072,0.06635465972595855,Breakspear,536
1073,-0.0627010451031007,Brainsmash,536
1074,0.046839403656960855,Breakspear,537
1075,0.04449647234948504,Brainsmash,537
1076,0.25425143922213916,Breakspear,538
1077,-0.030522364164622857,Brainsmash,538
1078,-0.0025825033843219353,Breakspear,539
1079,-0.07211231522120824,Brainsmash,539
1080,-0.1771386230863635,Breakspear,540
1081,0.0028910684470043377,Brainsmash,540
1082,-0.0011757051358146755,Breakspear,541
1083,0.13459892072462132,Brainsmash,541
1084,-0.17941082562822425,Breakspear,542
1085,0.12809162644273778,Brainsmash,542
1086,-0.05720320386645268,Breakspear,543
1087,0.025184727720891333,Brainsmash,543
1088,-0.003008751424546528,Breakspear,544
1089,0.029600782079768535,Brainsmash,544
1090,-0.10291861345591892,Breakspear,545
1091,-0.04959246850555239,Brainsmash,545
1092,0.42700959217868245,Breakspear,546
1093,0.07203780256833905,Brainsmash,546
1094,0.29793091119226034,Breakspear,547
1095,0.01763847254069153,Brainsmash,547
1096,0.42067849042320743,Breakspear,548
1097,-0.006632384839724269,Brainsmash,548
1098,-0.08305997381961787,Breakspear,549
1099,-0.042452713103327766,Brainsmash,549
1100,-0.14772791403673854,Breakspear,550
1101,-0.040620741464448856,Brainsmash,550
1102,-0.2239581082378719,Breakspear,551
1103,-0.11880196797913513,Brainsmash,551
1104,-0.021878124591359727,Breakspear,552
1105,0.0466468312425901,Brainsmash,552
1106,-0.1217146229233002,Breakspear,553
1107,-0.12286117615931819,Brainsmash,553
1108,-0.06781543449553948,Breakspear,554
1109,0.1252834022945279,Brainsmash,554
1110,-0.03902153541125884,Breakspear,555
1111,-0.04996810865265061,Brainsmash,555
1112,-0.14762176294354212,Breakspear,556
1113,-0.05903826429817262,Brainsmash,556
1114,0.0035040641698489677,Breakspear,557
1115,-0.03396876452535606,Brainsmash,557
1116,0.42142515215397514,Breakspear,558
1117,-0.02464195404553008,Brainsmash,558
1118,0.24635343993057726,Breakspear,559
1119,0.05312474327214141,Brainsmash,559
1120,0.16141463216873886,Breakspear,560
1121,0.015031684775582829,Brainsmash,560
1122,0.04255070551922594,Breakspear,561
1123,0.009734431783284375,Brainsmash,561
1124,0.22513873656901418,Breakspear,562
1125,-0.015030957056471733,Brainsmash,562
1126,-0.1615977408671579,Breakspear,563
1127,-0.020099912293550598,Brainsmash,563
1128,-0.13322993717331583,Breakspear,564
1129,-0.0746553015911698,Brainsmash,564
1130,-0.13987921159882916,Breakspear,565
1131,-0.07281124637694096,Brainsmash,565
1132,-0.04642376175003802,Breakspear,566
1133,-0.029160614884973252,Brainsmash,566
1134,-0.198621706541487,Breakspear,567
1135,0.10625390632211826,Brainsmash,567
1136,-0.024982848470071116,Breakspear,568
1137,-0.019778839256901583,Brainsmash,568
1138,-0.15970800414896563,Breakspear,569
1139,-0.07374266154864213,Brainsmash,569
1140,-0.08118665385818537,Breakspear,570
1141,-0.011472127115095439,Brainsmash,570
1142,-0.15224870515263692,Breakspear,571
1143,-0.06086998630170356,Brainsmash,571
1144,0.1820156135197248,Breakspear,572
1145,0.04024722284000763,Brainsmash,572
1146,-0.1661714780166104,Breakspear,573
1147,0.048315281160283816,Brainsmash,573
1148,0.26693785628685057,Breakspear,574
1149,-0.12704699139104111,Brainsmash,574
1150,-0.06906158719089638,Breakspear,575
1151,0.037536740941544355,Brainsmash,575
1152,-0.10614767352371245,Breakspear,576
1153,0.030380942142827626,Brainsmash,576
1154,-0.04554643755688341,Breakspear,577
1155,0.059600338178096464,Brainsmash,577
1156,-0.11195113677789476,Breakspear,578
1157,0.05115025099949174,Brainsmash,578
1158,0.013642271865272403,Breakspear,579
1159,0.10296678767153027,Brainsmash,579
1160,-0.04423610475658362,Breakspear,580
1161,-0.03826895899231746,Brainsmash,580
1162,0.4818745236168239,Breakspear,581
1163,0.014087263748226744,Brainsmash,581
1164,0.06985996662431082,Breakspear,582
1165,-0.0062496142090678365,Brainsmash,582
1166,-0.07962828697244692,Breakspear,583
1167,0.08893650634431502,Brainsmash,583
1168,-0.06744949471995429,Breakspear,584
1169,-0.02998602848524595,Brainsmash,584
1170,-0.05674772541446874,Breakspear,585
1171,-0.030723557047681115,Brainsmash,585
1172,-0.041545466108194595,Breakspear,586
1173,0.10121946022555624,Brainsmash,586
1174,0.04387973487305313,Breakspear,587
1175,0.02500716678503354,Brainsmash,587
1176,-0.025153245048456126,Breakspear,588
1177,0.004464244802927676,Brainsmash,588
1178,-0.13968620888489897,Breakspear,589
1179,0.028734763562718788,Brainsmash,589
1180,-0.06228290062037174,Breakspear,590
1181,0.007104344514867009,Brainsmash,590
1182,0.16701257336510125,Breakspear,591
1183,0.14856906076230628,Brainsmash,591
1184,-0.07413259375619084,Breakspear,592
1185,0.06323499025430525,Brainsmash,592
1186,-0.06731881906467076,Breakspear,593
1187,0.030701652052795625,Brainsmash,593
1188,-0.12999376174704258,Breakspear,594
1189,-0.13089295716390764,Brainsmash,594
1190,-0.02512926594923606,Breakspear,595
1191,-0.046322822464426434,Brainsmash,595
1192,0.0948682539575814,Breakspear,596
1193,-0.08988723941233295,Brainsmash,596
1194,-0.021935282183805596,Breakspear,597
1195,0.010742887898977722,Brainsmash,597
1196,-0.12871609218540403,Breakspear,598
1197,-0.08160293385031296,Brainsmash,598
1198,-0.06151021744078626,Breakspear,599
1199,0.015234238314681878,Brainsmash,599
1200,0.2520021071338452,Breakspear,600
1201,-0.0871160188039207,Brainsmash,600
1202,0.11337864539944259,Breakspear,601
1203,-0.02006154632943564,Brainsmash,601
1204,0.20211446417687184,Breakspear,602
1205,-0.0207754427791312,Brainsmash,602
1206,-0.0357641228296859,Breakspear,603
1207,-0.08269909514263032,Brainsmash,603
1208,-0.12109138842517723,Breakspear,604
1209,-0.06418898334693594,Brainsmash,604
1210,-0.044167163274783136,Breakspear,605
1211,0.035353027462602014,Brainsmash,605
1212,-0.049066227100118306,Breakspear,606
1213,0.04847778829952996,Brainsmash,606
1214,-0.07660954513778785,Breakspear,607
1215,-0.025661924055529414,Brainsmash,607
1216,-0.004464722957846854,Breakspear,608
1217,0.04405112284059073,Brainsmash,608
1218,-0.052099914999702734,Breakspear,609
1219,-0.038648379841460204,Brainsmash,609
1220,-0.14973845894537383,Breakspear,610
1221,-0.018347742302647515,Brainsmash,610
1222,0.3075164334304111,Breakspear,611
1223,0.055467161614753444,Brainsmash,611
1224,-0.20471685135393722,Breakspear,612
1225,0.08637310543152339,Brainsmash,612
1226,-0.11035477781225206,Breakspear,613
1227,0.05504416013197689,Brainsmash,613
1228,-0.019649159215726332,Breakspear,614
1229,0.049052188466036574,Brainsmash,614
1230,0.15350230107586302,Breakspear,615
1231,0.027817134274751822,Brainsmash,615
1232,0.03457603220224468,Breakspear,616
1233,-0.04400157544258386,Brainsmash,616
1234,-0.06236746908334445,Breakspear,617
1235,-0.052259305066319886,Brainsmash,617
1236,-0.18798558194362533,Breakspear,618
1237,-0.026739933042493065,Brainsmash,618
1238,0.08659268001424111,Breakspear,619
1239,0.09572303779762552,Brainsmash,619
1240,-0.15015583735412724,Breakspear,620
1241,0.019869226927536066,Brainsmash,620
1242,0.012058508774833172,Breakspear,621
1243,0.0901957626350402,Brainsmash,621
1244,-0.1333342930619508,Breakspear,622
1245,-0.05509919312061436,Brainsmash,622
1246,-0.14172208016446822,Breakspear,623
1247,0.019376352765695718,Brainsmash,623
1248,0.12255489713619698,Breakspear,624
1249,0.0916950960076963,Brainsmash,624
1250,-0.08434581190007862,Breakspear,625
1251,0.14833764331516908,Brainsmash,625
1252,-0.1849812647082769,Breakspear,626
1253,0.13235005218840729,Brainsmash,626
1254,0.006057937704685608,Breakspear,627
1255,0.014589894212763427,Brainsmash,627
1256,0.08122508011743132,Breakspear,628
1257,0.010930056745493485,Brainsmash,628
1258,0.24378756704949442,Breakspear,629
1259,0.1500437541991133,Brainsmash,629
1260,-0.07035937390858964,Breakspear,630
1261,0.03505691995479761,Brainsmash,630
1262,0.11368810499404214,Breakspear,631
1263,-0.03832821170140318,Brainsmash,631
1264,-0.16261653498529674,Breakspear,632
1265,0.059254371104684116,Brainsmash,632
1266,0.15790434667276226,Breakspear,633
1267,-0.09258166532324558,Brainsmash,633
1268,-0.10030379166186935,Breakspear,634
1269,-0.002561596746672356,Brainsmash,634
1270,0.07703225005034525,Breakspear,635
1271,-0.13008743995211314,Brainsmash,635
1272,0.4665647178709606,Breakspear,636
1273,0.05657979049581753,Brainsmash,636
1274,-0.1643814722734276,Breakspear,637
1275,0.035617108336507296,Brainsmash,637
1276,-0.1868764775457798,Breakspear,638
1277,0.057248087065325595,Brainsmash,638
1278,-0.027401195389894006,Breakspear,639
1279,0.0949617341247785,Brainsmash,639
1280,0.1564014252884285,Breakspear,640
1281,0.05151590410064263,Brainsmash,640
1282,-0.1045295927697876,Breakspear,641
1283,0.1144827636052017,Brainsmash,641
1284,-0.011938492842938067,Breakspear,642
1285,0.11911422191941991,Brainsmash,642
1286,-0.10842409425398798,Breakspear,643
1287,0.021406956603881946,Brainsmash,643
1288,-0.17394991633799295,Breakspear,644
1289,-0.017408030239486817,Brainsmash,644
1290,-0.09036548421963407,Breakspear,645
1291,-0.05712745341289858,Brainsmash,645
1292,-0.1469539350199312,Breakspear,646
1293,0.03338916130903354,Brainsmash,646
1294,0.029501053995161407,Breakspear,647
1295,0.06759882123437275,Brainsmash,647
1296,0.2377264343832161,Breakspear,648
1297,-0.016002947891372212,Brainsmash,648
1298,0.05151195223961062,Breakspear,649
1299,-0.044968508771931405,Brainsmash,649
1300,-0.1459838636186393,Breakspear,650
1301,0.08228682263281843,Brainsmash,650
1302,0.06347497334024349,Breakspear,651
1303,0.21316696736489668,Brainsmash,651
1304,0.05143400416437177,Breakspear,652
1305,0.06436991212087541,Brainsmash,652
1306,-0.13907811410332513,Breakspear,653
1307,0.04135215668725598,Brainsmash,653
1308,0.2312248353483827,Breakspear,654
1309,0.010806497507532934,Brainsmash,654
1310,0.17532611028263945,Breakspear,655
1311,0.05542339655850531,Brainsmash,655
1312,-0.16980784266831495,Breakspear,656
1313,0.04449184761848727,Brainsmash,656
1314,-0.0144345108923406,Breakspear,657
1315,-0.013073908482866452,Brainsmash,657
1316,-0.05886876026200841,Breakspear,658
1317,0.08008941376698847,Brainsmash,658
1318,-0.12817399441001687,Breakspear,659
1319,0.20425731080727005,Brainsmash,659
1320,0.3439805878516126,Breakspear,660
1321,-0.0415863618996068,Brainsmash,660
1322,-0.15759235094460317,Breakspear,661
1323,0.10412842233507069,Brainsmash,661
1324,-0.09278813163335731,Breakspear,662
1325,-0.08055054068450465,Brainsmash,662
1326,0.16160911647913903,Breakspear,663
1327,0.027867729236381818,Brainsmash,663
1328,-0.15269590517301754,Breakspear,664
1329,-0.00263435756602348,Brainsmash,664
1330,-0.18028500422020444,Breakspear,665
1331,-0.07876693210010474,Brainsmash,665
1332,-0.036154519012581765,Breakspear,666
1333,-0.1021264850325095,Brainsmash,666
1334,-0.13600925500440236,Breakspear,667
1335,0.05449658099974075,Brainsmash,667
1336,-0.12120062815984971,Breakspear,668
1337,-0.06639616753605881,Brainsmash,668
1338,-0.04756372939568475,Breakspear,669
1339,0.06668712273450911,Brainsmash,669
1340,0.03192987921766624,Breakspear,670
1341,0.0530504199462581,Brainsmash,670
1342,0.3081861596875522,Breakspear,671
1343,-0.05005626420970944,Brainsmash,671
1344,-0.06816320173550436,Breakspear,672
1345,-0.0541984585869918,Brainsmash,672
1346,-0.00027535606707317306,Breakspear,673
1347,-0.022501544707647037,Brainsmash,673
1348,0.45494643727379164,Breakspear,674
1349,-0.03929429575142117,Brainsmash,674
1350,-0.17992665427215845,Breakspear,675
1351,-0.017869245827126394,Brainsmash,675
1352,-0.1844056826115358,Breakspear,676
1353,0.11796183314428615,Brainsmash,676
1354,-0.2274773427722236,Breakspear,677
1355,-0.05249021714042705,Brainsmash,677
1356,-0.17878003373773782,Breakspear,678
1357,0.0856502926748792,Brainsmash,678
1358,-0.009892804583057186,Breakspear,679
1359,-0.023184386969841916,Brainsmash,679
1360,0.4248176932775817,Breakspear,680
1361,0.16174323396806897,Brainsmash,680
1362,-0.18018087550384587,Breakspear,681
1363,-0.05554139087804963,Brainsmash,681
1364,0.13216779705558757,Breakspear,682
1365,-0.09941528860295058,Brainsmash,682
1366,-0.17656129905984766,Breakspear,683
1367,-0.012438896233173782,Brainsmash,683
1368,-0.1629795056086781,Breakspear,684
1369,-0.02545958751236662,Brainsmash,684
1370,-0.09116340620450267,Breakspear,685
1371,0.006466007756848238,Brainsmash,685
1372,0.5334698912422063,Breakspear,686
1373,-0.04811156034395578,Brainsmash,686
